96254	70304.1	165348	304538	240970	114931	19005.5	28149.6	32636.5	121221	149441	99339.2	205452	141900	176929	93366.6	66446.1	42734.7	22037	18550.1	7431.63	8504.41	4754.28	7423.99	4360.62	6341.68	3211.96	4435.09	2141.08	3003.85	1451.41	2083.16	1004.56	1695.79	797.717	1110.6	523.964	754.565	305.558	532.93	194.756	424.749	195.662	319.252	118.788	251.194	91.727	207.304	65.6	170.967	88.5233	162.789	73.617	144.571	37.5303	129.783	51.4607	108.906	55.1296	85.5713	38.3573	108.787	50.2602	91.1184	11.8306	75.1642	26.0136	62.7058	25.4965	45.199	11.6466	53.5478	12.5925	46.6938	6.8037	30.1989	6.96373	33.1494	13.3727	25.9558	11.0199	35.3005	14.8953	37.43	12.3233	43.9581	13.9133	43.9892	21.0903	38.2182	23.5062	49.3375	10.461	59.5963	19.8149	46.5636	27.6787	44.6618	11.0486	47.5795	2.01213	48.3769	11.8249	33.1016	12.8491	36.5579	3.17425	37.9411	0.729763	38.7261	9.81423	31.4284	4.41959	30.6364	7.11378	35.8282	1.95412	34.8951	2.55019	37.7842	10.1657	35.2841	2.7622	25.3153	0.255017	30.5623	5.96796	31.9573	1.23088	33.4985	5.59228	30.0537	0.190507	25.0424	2.84899	35.4501	9.23434	38.2623	2.02295	33.8056	1.56291	33.7866	5.58749	30.106	3.09467	31.7169	7.99627	34.5416	0.416981	35.2637	1.66968	36.6427	9.48317	31.9293	8.87855	42.3595	1.10823	45.1634	7.179	43.1592	21.1053	41.0052	13.905	52.8697	7.59483	43.7707	17.3219	31.4739	13.6454	37.5984	9.40382	36.0259	9.29363	29.4647	9.54848	27.9298	9.23028	20.814	6.2527	24.7506	3.5791	24.1046	1.50708	36.3439	3.36249	42.8409	4.08281	37.177	8.7233	48.2482	6.78575	60.7835	1.1276	74.3801	16.0488	90.4696	8.2742	71.6805	10.5476	94.6401	4.3533	122.575	1.97126	138.191	3.02214	170.979	3.78109	201.145	13.6695	250.478	23.4561	325.916	44.4684	434.073	63.0288	584.284	184.086	741.009	283.64	1016.34	401.916	1422.08	644.784	1979.56	1384.88	2533.61	2158.7	3647.26	3142.49	5861.87	4679.12	8437.35	8445.47	10907.5	16200.9	17829.4	26708.8	26458.7	41293.9	21268	52886.9	13329	40118	62389.1	27496.2	139069	263451	328263	876845	1.07704e+06	1.38822e+06	2.60073e+06	2.44748e+06	1.1936e+06	1.00593e+06	815648	
22977.7	543631	948444	612985	349959	249340	51434	17164.6	74787	165681	163103	132752	202786	132854	158463	97904	71508.8	33658	15172.5	13114.2	7409.91	8446.22	6001.65	7320.68	4302.46	5899.07	3189.15	4231.6	2313.44	3237.81	2019.81	2667.31	1261.31	1536.08	881.956	1102.35	544.81	772.389	358.908	551.042	240.885	385.71	212.948	328.024	162.522	233.711	102.414	195.692	72.0631	132.704	91.7239	208.94	43.5449	109.762	47.2516	103.7	57.8023	113.592	64.0402	112.257	39.0534	77.1236	46.2659	111.438	26.3133	42.0335	26.2898	46.7137	27.4914	61.2323	11.2236	47.5777	7.24947	26.0747	24.5816	55.7027	10.6383	17.2703	32.8382	49.3473	10.7572	37.0697	10.93	35.052	14.972	41.7457	8.32353	37.1991	7.24987	28.0624	33.8276	90.6033	7.13693	39.8263	11.7734	37.3307	26.2424	57.8344	23.257	73.1941	10.6865	11.8272	16.1769	47.3574	8.73148	52.5812	2.08487	21.0391	1.38204	24.3094	10.1711	53.2054	6.70438	15.9429	7.67851	47.8809	4.14257	36.7906	8.67313	33.4303	5.45369	21.6166	4.02478	39.2915	1.6148	25.5077	3.89094	37.9119	2.92107	23.1457	1.98976	34.4344	3.26213	20.8226	4.39688	42.4981	2.48393	33.3738	0.852431	32.4905	2.86888	21.3255	6.30267	52.4458	6.43059	17.1694	3.96373	46.1708	6.19858	49.6498	10.3262	20.9474	4.42293	25.9542	4.78136	80.6477	18.54	17.6049	1.52568	30.0393	5.21371	52.6765	12.8681	49.696	22.8529	12.055	7.75512	54.3722	21.9109	37.3312	15.7536	34.7286	6.56736	33.9282	8.55728	26.0966	7.55289	17.0357	0.600276	46.2306	8.59765	16.7898	0.299159	56.5578	6.58661	39.1411	6.15844	34.4576	2.67267	61.7182	3.06687	91.4752	12.4578	46.15	2.2972	89.3687	9.30264	69.037	1.42929	88.067	1.38753	132.941	2.13241	169.296	10.3617	121.366	1.94884	260.413	10.3329	280.519	27.35	376.408	72.922	459.938	113.983	666.215	189.132	845.821	316.314	1171.89	465.374	1630.05	864.888	2245.6	1769.12	2546.38	2320.02	4453.48	3488.4	6411.42	6240.02	8062.71	10431.9	11435.3	15529.9	23343.3	28928.9	36037.3	55348	18774	50334.7	20226.1	32360.4	43480.6	36366.9	171959	347423	581432	1.50786e+06	1.5703e+06	1.69647e+06	3.26799e+06	2.6711e+06	1.05052e+06	1.03403e+06	725789	
36003.8	755777	1.44504e+06	1.49677e+06	1.38265e+06	938611	240754	39613.4	115588	137963	122526	99107.1	128344	86909.1	89949.2	58688.9	53799.7	25199.3	14171.1	8226.05	7191.98	6784.19	5685.32	5611.51	4341.57	4907.4	3609.51	4414.48	2993.51	3636.12	2295.52	2708.05	1597.48	1565.07	944.172	1115.67	628.324	812.218	465.057	579.328	350.607	391.533	204.475	302.269	184.526	232.202	128.361	176.787	107.36	164.763	55.3746	137.325	43.9179	114.261	68.1792	92.4147	54.8831	99.8422	46.2507	109.978	50.3601	69.1138	25.011	70.4475	54.4289	51.0657	25.1621	44.0235	23.1267	62.2894	22.815	37.4293	16.855	35.4164	28.3243	47.4171	32.0859	40.4432	21.2227	50.625	24.4795	46.6996	10.6126	39.35	12.1998	38.1078	8.08542	35.7062	8.77273	45.7115	6.43305	51.0333	14.0428	35.602	8.08143	39.6386	8.49543	55.9502	16.2583	42.4024	27.7874	30.8792	6.83717	39.91	2.304	39.3364	4.52831	24.7486	8.44047	27.0462	2.54073	34.0119	4.9231	32.4802	2.44222	33.5802	8.58901	33.891	8.68952	26.9927	1.28031	25.3753	5.08975	36.8189	8.35182	33.8488	0.686506	28.6484	4.34745	26.331	0.671903	29.6046	8.6781	36.9244	2.71995	31.7413	0.183156	28.9431	1.9315	27.4268	3.73988	28.1542	1.48898	34.6452	3.49016	32.6565	0.873575	42.4323	15.6843	37.8699	11.0515	34.1154	1.46713	37.9044	2.42897	38.0772	12.7222	28.0801	3.1854	26.7742	1.42945	38.9723	6.68799	30.439	18.172	21.6142	6.97941	37.504	9.74295	34.7849	13.7436	30.3854	9.74098	33.4164	4.35884	27.6732	4.44097	41.1855	2.60086	36.4127	2.04414	44.3074	3.59282	40.9226	3.83525	40.5406	8.04557	63.5363	2.39174	64.4846	4.1533	67.7759	12.7971	68.2364	5.91891	55.1467	2.21077	88.8786	2.22032	94.5009	1.23866	118.299	5.16125	144.232	2.42296	161.49	5.012	235.348	6.30675	317.21	31.9437	398.093	77.4614	514.456	170.324	687.397	191.218	961.926	343.304	1292.83	656.443	1700.42	1210.88	2164.4	1677.89	3132.65	2597.87	4594.69	4327.9	5836.52	7671.83	7543.94	10849.2	12774.2	14775.7	22935.6	32495.7	30477.9	59345.1	24865.3	42263.8	27174.4	15997.8	13301.5	11121.9	117517	324133	547950	1.47188e+06	1.59086e+06	1.23131e+06	2.30879e+06	2.0518e+06	832303	545199	248274	
76453.4	710297	1.63973e+06	2.17605e+06	2.11894e+06	1.3779e+06	531499	311016	261519	148083	106556	47206.8	54145.2	53967	45218.5	27505.4	28220.3	16328.8	10627.6	3816.62	5019.41	3241.95	4884.82	4320.98	5167.06	4505.66	4593.94	4495.49	3595.28	3519.94	2272.99	2313.52	1840.78	1806.85	1133.22	1191.96	807.632	840.24	586.416	584.478	425.67	424.219	246.186	274.011	179.172	230.683	158.274	174.234	123.736	180.177	56.1748	72.9923	83.0277	115.898	67.0159	97.2783	47.903	78.4683	33.4543	67.18	44.9079	72.7811	28.2114	29.9723	59.507	69.1706	32.5765	55.2949	21.5951	41.8079	36.8971	41.3826	44.5598	60.3314	24.0614	30.2195	47.3121	80.6692	14.1394	39.2003	28.0354	49.0985	18.8914	48.0983	8.18153	35.3961	10.1645	40.6249	8.72545	60.3294	1.30689	11.0412	15.3431	39.895	7.17485	44.9264	0.943142	28.5336	3.97943	17.9615	31.7884	67.5674	5.23356	23.2645	2.16977	21.0161	13.6001	40.489	11.6477	37.2078	1.51995	14.0628	8.37405	53.0806	6.37163	18.3814	6.66184	24.9974	2.75736	24.0164	4.07628	38.0196	4.86456	23.1641	8.01487	36.528	2.58007	21.1079	3.18222	33.6649	3.9045	24.6101	3.8294	42.4967	3.24233	19.8133	0.480261	24.9319	3.20878	24.975	2.82898	40.253	2.89681	16.2381	4.72354	54.3878	8.09928	24.237	6.17429	21.2646	5.9974	49.7835	4.20051	42.2914	15.1862	5.99223	4.59309	45.1445	7.38647	32.527	7.82667	13.7272	1.68982	15.3945	6.09453	50.4982	13.1521	14.0898	1.64319	30.0064	4.82692	33.869	11.5384	29.3334	6.29626	39.6602	2.55638	61.2552	11.6039	30.615	2.78648	76.3764	14.9823	33.3841	2.15909	55.0725	2.71741	76.7039	10.9339	57.4076	11.4609	38.2251	1.64394	83.5703	10.719	50.2994	1.17491	91.2201	3.39626	102.273	6.53804	94.891	2.73953	109.14	3.91423	233.554	16.0382	192.954	14.2208	315.086	36.6766	395.348	71.6817	549.084	155.633	684.598	247.185	991.624	433.615	1283.66	873.773	1608.1	1330.65	2133.19	1627.82	3546.14	3187.23	3929.75	5368.82	4907.64	7606.13	7611.44	9858.16	12472	17268.6	16719.9	35045.2	20652.6	47120.4	37054.8	34105.3	21727.9	10924	9131.21	11396.6	39831.6	211271	298578	708323	1.05372e+06	755958	904717	862183	404665	171115	49206.3	
83108.1	553042	1.1219e+06	1.37218e+06	1.34935e+06	1.08886e+06	802475	630812	364778	195205	138130	40304.9	36839.8	40120.2	28431.3	16575.3	8965.63	4181.79	2343.18	1137.28	2411.3	2200.71	5230.64	4274.54	5963.96	4439.97	5028.14	3765.81	3603.27	2896.88	2540.76	2141.35	1970.96	1925.08	1437.55	1297.61	1008.08	842.634	684.043	574.957	445.142	431.575	333.933	283.613	197.139	216.339	165.783	182.006	110.508	125.538	112.437	88.1986	102.229	88.3298	58.4011	88.559	45.926	59.3286	39.4922	38.129	40.1186	56.8401	54.9801	38.9769	40.4458	66.1713	46.1277	64.7732	41.2641	33.3829	47.3867	57.9135	54.1977	59.5938	33.1231	48.2561	24.213	61.4872	26.4505	44.6206	16.0554	43.8006	23.9106	45.7434	11.3881	41.4816	12.1267	44.5854	11.8339	33.2783	5.37305	24.6202	4.48982	28.988	4.1441	29.6951	2.17276	14.2613	5.07076	19.6294	9.58733	51.1125	7.42177	24.6885	10.4758	18.3366	12.4303	36.563	4.64436	33.6837	9.51094	23.579	2.64774	25.9434	6.34472	22.9516	1.53107	17.6449	2.99865	30.502	7.16112	31.9576	3.84566	21.22	1.76964	25.1345	8.36038	27.286	2.00148	29.9148	7.12084	32.0265	0.324369	22.9394	1.26171	23.9407	7.25811	23.3659	2.3037	28.3993	0.979655	28.8674	2.94058	24.2715	1.85466	29.933	8.99937	25.8054	0.679463	21.5849	0.408653	35.9642	7.94716	22.0587	7.8026	16.453	0.0955581	27.5923	4.44783	25.9656	9.48452	11.9632	0.604848	21.1605	0.506327	33.6072	3.6656	17.4677	1.06325	21.7584	1.22342	35.3213	4.39771	39.4607	10.7443	52.7958	5.34188	52.8014	22.8223	58.1502	10.6912	53.2911	8.81326	59.6486	6.26824	70.7629	10.6456	53.6692	13.4725	48.6171	9.83222	49.1571	5.33452	58.3541	5.49237	86.1311	10.7292	70.8872	5.73762	92.8182	8.34832	95.9523	13.6694	122.466	6.89528	191.609	17.8738	210.369	37.7173	267.742	44.912	379.796	79.053	511.554	131.907	677.503	337.154	865.298	582.395	1117.55	910.906	1468.67	1216.27	2156.67	2084.38	2828.7	3628.62	3197.37	5487.14	4552.83	6615.39	6913.95	10024.2	8363.55	19972	10790.6	31305.3	21309.8	30664.4	36595.4	28166.2	12537.2	9634.91	4887.53	17350.8	17114.4	87776.9	180095	177235	425030	553815	404783	269587	208891	170475	68861.5	
54074	298379	423456	457071	566496	671596	663657	503692	316580	256598	162765	73968.9	73879.5	41525.6	26191.8	19763.8	6944.11	1338.03	315.44	1203.19	1957.19	3797.76	4632.4	4211.9	5374.06	3938.64	4418.83	2978.89	3529.74	2561.33	3064.06	2134.5	1985.79	1711.64	1652.27	1282.25	1135.64	842.686	754.546	580.651	491.217	413.751	392.246	312.27	257.377	200.769	161.646	162.521	122.082	92.1997	172.205	127.891	88.6285	59.3914	64.5932	56.0748	56.3202	47.0173	57.4073	38.2662	44.2831	30.3518	73.5951	73.0434	27.5403	42.4074	50.797	52.0416	65.4969	54.1145	45.7327	57.2214	34.1751	41.9265	43.2435	74.8832	13.4046	25.3921	33.5159	52.6744	12.5601	37.9463	15.4837	38.0931	21.4096	45.3189	15.1174	33.7746	14.6454	13.8662	21.8133	56.7408	0.925009	17.0912	1.44685	10.9204	7.90158	20.4022	7.17033	37.1926	3.2159	13.3867	14.2942	34.5397	15.7203	31.5293	3.3769	17.7609	3.73744	24.5261	13.321	40.9435	10.2081	8.7304	6.93026	28.0447	0.926097	21.3533	3.31786	26.591	4.27128	16.6512	3.2125	26.2365	0.773876	16.2409	6.7323	31.0882	4.57097	21.0399	1.93217	28.1249	1.69766	12.2147	4.04514	28.3782	7.50689	25.0854	1.8828	26.6252	2.45096	15.1177	4.33232	39.1165	8.77012	8.28863	1.2346	25.661	0.306094	28.0646	4.87316	11.8363	3.82343	9.64252	6.13857	46.7416	9.16739	7.53926	0.826971	15.1141	9.24107	28.2083	2.50096	37.7049	6.46923	7.15566	1.95004	37.601	1.95845	22.1808	0.572943	29.74	0.675211	51.7728	5.69574	52.1665	16.6372	35.2484	11.8495	73.2073	24.4089	33.2309	5.04304	81.2707	15.6906	57.4314	17.7147	34.1803	7.34356	44.7328	4.61865	69.216	15.6627	39.7241	2.15942	91.0776	19.4466	65.7068	11.2888	72.618	7.81149	108.363	18.5904	147.047	36.1774	108.349	20.3147	224.648	59.3519	225.797	68.3928	325.361	109.759	415.283	176.321	572.829	389.569	654.854	642.282	897.746	813.007	1277.55	1279.24	1748.36	2642.93	1761.6	3438.14	2816.69	4536.89	4020.79	6500.54	4388.48	11018.8	4236.61	16682	9446.02	21289.9	25567.5	24478.4	24063.9	24484.2	15287.9	14421.1	18822.5	2771.24	30954	12742.8	106273	128298	128613	386297	546551	437615	303150	212423	53104.4	
48760.9	131352	128939	173042	257114	315023	334738	333757	351359	289357	163857	152958	125264	50320.1	36010	23808.7	10886.4	6167.18	2918.44	2224.22	3009.8	3650.17	3163.39	4098.29	3908.65	3630.95	3806.59	3067.89	3516.46	2475.42	2955.5	1984.51	2021.48	1374.69	1634.55	1121.44	1212.08	855.402	828.739	613.416	583.746	395.969	404.299	318.767	310.892	198.671	189.341	127.392	178.998	102.342	134.156	96.5417	85.0846	64.2844	84.078	32.8402	80.5122	40.2447	74.8646	49.2306	66.3128	33.3834	51.6902	65.0181	53.1293	33.1773	44.9519	32.6435	59.8623	67.7148	38.241	41.2567	22.6269	39.8208	27.0888	47.3393	25.5314	25.8513	18.8089	37.1309	20.1516	33.9103	10.715	33.7718	21.4821	30.2845	16.6668	18.0768	13.9828	22.0861	14.1145	33.5872	12.8608	20.9255	2.70781	10.8422	9.34817	27.321	2.25064	21.7611	1.21321	5.25318	9.42955	20.7195	6.04439	30.7331	1.70598	12.42	5.73868	15.2762	4.9987	24.544	8.97386	15.6764	2.66162	19.0131	4.39121	27.4149	5.18591	16.5488	0.602411	12.4914	2.59565	21.0748	3.33168	18.9997	0.439741	19.8842	4.54986	17.4842	0.102109	16.7777	6.42982	18.0414	4.86037	21.4217	0.860067	23.7332	3.43201	17.007	4.11741	16.53	2.15567	19.1369	3.08112	13.7516	0.767068	17.6937	1.80539	17.9414	3.62453	4.86104	0.444947	13.4092	0.762938	28.334	6.86348	10.941	0.819187	10.7602	3.31736	37.3977	3.10515	24.7948	3.89302	14.3207	0.816792	31.9728	0.30269	34.4586	2.02146	29.7271	0.956329	39.2274	3.79424	35.1386	12.4873	36.9656	4.21123	39.0366	10.4632	44.6331	10.0509	46.7913	14.5227	35.0813	16.6969	41.1637	5.68208	46.6703	6.67324	58.9762	17.9599	60.2031	17.2989	47.8111	13.4869	74.3454	18.6069	66.99	14.981	103.563	26.5441	115.397	51.2617	97.3423	45.6778	153.814	61.0385	198.465	112.072	229.507	161.886	293.011	278.725	384.596	377.23	474.554	559.153	648.528	821.625	890.886	1557.23	974.756	2327.47	1281.3	2842.35	2241.84	3809.54	2465.57	6687.64	2153.5	9060.93	4003.81	9184.2	10069	12554.5	20491.4	26069.1	19265.9	25392	35831.7	12695.7	48349.1	19380.2	37525.6	37127.8	32845	163271	187694	259865	396898	314324	170861	97848.2	14478.3	
101633	136916	132911	155600	168239	170441	215284	300546	323625	208530	155540	178955	108463	67579.7	54787.2	22598.2	17511.4	13028.4	6844.98	5498.73	4134.44	3558.47	3971.46	4100.12	3385.63	4002.01	3484.48	3228.09	2957.6	2253.82	2280.13	1886.09	2028.49	1216.27	1512.44	1007.7	1250.22	851.771	906.577	627.7	656.076	407.647	420.441	288.044	329.084	217.025	258.561	118.386	213.007	111.997	85.6383	61.3705	119.766	78.8304	101.22	42.276	96.1949	39.3083	81.6934	48.588	77.6495	54.4215	36.3958	21.784	73.4134	38.8328	41.4352	31.9301	27.3684	34.8147	26.6341	29.071	24.2001	36.6642	11.6039	14.7484	39.0004	41.2721	9.55246	18.9034	22.7456	25.7188	15.6289	22.1998	10.5283	12.6471	16.5994	14.33	19.0048	39.0944	6.60572	7.24108	27.3984	22.3705	12.651	26.17	2.39688	18.7081	4.97461	4.74472	22.7676	38.5489	0.0192315	11.5052	4.43675	11.6493	4.42969	17.3674	4.61107	12.9036	0.522103	4.45764	12.5313	35.8229	3.43984	12.1214	7.12896	18.2907	2.43923	11.0421	1.36738	16.3813	1.16479	10.7306	4.06008	21.7567	0.500775	8.15934	0.723589	14.7766	2.05157	9.00367	7.82328	24.7212	3.211	12.9194	0.0389449	15.3662	2.84586	10.7637	3.49089	19.4453	3.00286	3.33768	2.28055	24.583	2.35059	8.15234	2.41277	4.59464	4.02612	17.7068	0.257602	19.7405	2.74545	3.88552	8.65882	27.2756	2.05059	23.5144	0.959193	20.3457	0.714445	16.9861	8.85247	45.0432	7.11939	19.7501	0.0303834	38.4476	4.12818	33.1703	9.21487	20.7465	4.67138	20.4103	2.33094	33.6635	11.181	13.448	0.470645	52.1927	21.868	14.6533	8.07828	24.4011	8.55453	45.9289	10.305	44.7641	16.1862	33.638	11.2109	66.0808	34.3899	28.993	9.87684	58.1332	18.9283	71.8989	35.1898	66.9184	44.1114	61.3969	35.5034	114.769	94.506	73.765	73.5602	133.701	145.692	133.562	215.23	166.322	320.899	212.675	347.519	324.58	505.589	368.642	938.909	414.41	1468.4	574.756	1485.27	1038.4	2331.57	1175.84	3516.29	1181.19	4832.43	2258.75	4260.8	4903.35	4053.69	8414.13	10493.1	11093.2	22805.1	27438.3	22019.5	56286.4	22484.3	48265.5	61922.4	17257.3	45642.3	26272.4	101163	239078	261023	197242	88017.3	32869.9	29435.1	40728.9	
86253.7	197063	204977	161469	142222	129951	154025	203013	190033	131611	145064	128731	94834.7	110787	64256.2	32481.6	33579	17833.1	13719	10950.1	6831.42	6757.78	5136.13	4139.96	3892.87	3704.23	2922.27	2839.6	2320.61	2253.6	1893.88	1897.07	1868.89	1350.54	1419.24	1018.15	1159.16	818.174	924.909	597.387	681.922	446.998	464.547	270.25	349.996	224.051	304.133	138.721	175.848	97.8358	121.03	70.0776	133.739	61.3735	116.93	73.065	88.7426	47.1987	74.9439	35.9603	60.2269	51.3993	66.2653	12.4896	48.1008	28.3319	36.6716	29.9477	12.4278	7.58127	23.6344	24.1258	22.42	16.5965	15.6175	9.67628	23.029	28.7728	18.0846	13.046	14.1664	14.1334	20.591	10.216	10.181	8.24865	17.9928	21.4628	11.4288	18.6531	9.32758	6.63572	19.0618	22.153	22.1026	31.0805	10.7006	7.18244	12.6827	8.59747	15.719	31.8673	4.76854	14.3098	0.125963	2.75008	6.65983	14.2137	0.963904	9.03811	1.14458	5.40022	6.17058	21.8651	4.89472	12.997	3.09691	5.73578	2.43357	12.1113	3.0337	14.4238	1.32845	8.3863	0.406326	9.60226	1.65752	8.03417	0.293928	10.0298	5.81827	12.1889	0.47461	11.505	0.318088	9.17772	1.71137	5.77954	0.732262	9.33091	0.289871	8.28976	0.212471	5.53673	0.588247	15.5383	5.67989	6.5874	0.538579	4.12921	4.26356	23.1533	1.02991	12.1471	1.20281	3.85901	3.63397	23.337	0.716257	30.5469	4.57997	7.20767	0.291924	19.6261	2.40122	43.1855	14.9832	23.6288	5.26914	23.694	4.78383	25.6204	11.678	15.3605	5.61398	22.5804	14.3644	15.4813	7.3371	14.3704	9.0126	16.7101	7.75115	13.0354	5.17133	20.5594	3.83167	36.1786	18.1707	29.8579	21.8108	25.6715	13.8365	29.4928	21.517	41.988	27.5815	32.9486	24.9719	49.8109	53.9159	31.8066	45.601	34.7155	43.0031	64.8512	94.1746	47.0821	117.76	45.0123	142.442	57.5199	217.255	68.8405	255.362	86.0432	339.073	141.4	513.769	145.69	836.373	225.877	861.555	443.696	1011.05	597.206	1790.84	556.252	2465.07	1511.27	1741.77	2916.61	1092.55	3640.2	3057.09	4569.14	10118.6	10043.4	12880.2	35792.5	19709.6	42696.2	48602.5	32207.6	71022.5	28452.6	10007.8	34097.8	33494.6	91051.9	138560	96155.5	36485.2	18047.2	8176.78	8702.4	
103049	253002	254908	176623	146299	117677	109132	125468	130009	130107	126099	91405.7	110742	110001	58998.4	58172	38046.8	17053.6	19657.8	11797.3	9783.15	8299.27	4883.4	5265.23	3799.53	3234.55	2913.86	2772.26	2395.4	2467.58	1843.92	1787.88	1679.56	1564.76	1303.69	1074.34	984.773	807.773	851.947	598.102	677.581	475.223	518.194	300.269	368.885	195.055	286.708	168.495	163.479	132.635	203.195	83.3691	111.991	48.3383	111.026	68.8113	71.5948	53.9113	56.7869	29.236	42.0597	19.557	68.5554	25.2985	19.4709	11.8075	23.3491	13.8739	19.4975	5.06271	16.7273	9.17855	16.3651	5.34982	30.4567	16.5682	5.24026	8.47154	27.3356	11.6411	10.3618	5.18986	15.3804	4.6986	20.4486	11.6021	11.6083	17.0005	6.57206	3.73689	28.569	21.7932	4.99489	17.7684	13.0185	15.3871	26.1251	7.97102	17.9708	24.5325	0.954965	4.3714	13.3118	12.3714	10.9667	15.7641	0.619482	6.64345	3.51454	6.54143	3.73285	16.3729	1.20287	0.703223	4.33818	9.56338	0.198014	4.06368	2.8446	10.8747	2.93246	6.37644	1.37217	9.11256	0.1407	2.35636	3.47526	9.18235	1.46727	5.52715	1.03486	12.0532	1.13482	1.87804	0.545982	7.17201	2.37401	3.9906	0.431001	6.00029	0.32786	3.23486	3.34295	17.2178	2.75503	1.44409	6.06391	9.41936	1.45303	15.3246	0.127267	10.0622	3.55107	6.15015	3.81085	31.6656	4.43328	7.3082	0.317721	17.0445	4.03138	13.5656	0.849536	24.3986	5.7674	10.3507	2.60044	28.3503	18.8292	11.5398	6.79128	12.2621	4.29631	15.6431	8.6296	12.9262	13.9476	4.2269	5.24534	16.1863	22.0345	0.304738	0.974403	17.454	7.48743	16.3962	13.0626	14.5967	14.4796	12.0395	14.9268	18.5656	24.6362	5.97624	7.50782	34.4994	41.4303	14.7153	41.0674	10.7457	39.3975	14.1777	40.851	21.1414	76.8911	7.06928	54.9973	25.5392	130.183	4.42427	120.181	11.6339	151.87	14.5449	179.085	15.7543	310.528	23.0819	436.702	125.399	421.577	238.727	384.995	254.707	782.955	392.868	872.879	829.26	710.934	1859.7	242.379	2011.5	833.388	1419.67	3004.78	2863.74	5528.36	14790.5	7735.2	25143.9	28350.3	16567.7	51848.7	36206.6	30057.5	39620.9	6793.99	19394	37855.1	20418.8	17823	23242.3	23546.7	50887.9	80042.9	51172.6	
